id,Booking_status,Probability
56690,0,0.00076247525
56691,0,9.920713e-06
56692,0,0.038559183
56693,1,0.61495733
56694,0,1.8657309e-16
56695,1,0.6089236
56696,0,0.04984546
56697,0,0.18931097
56698,1,0.7352448
56699,1,0.9023093
56700,0,0.11994357
56701,0,0.0077490523
56702,0,0.0973275
56703,1,0.89337647
56704,0,0.25066793
56705,0,0.08547804
56706,1,0.7099324
56707,0,0.3140565
56708,1,0.8100506
56709,0,0.22019872
56710,1,0.5925797
56711,0,0.23448803
56712,0,0.34679645
56713,1,0.86250573
56714,0,0.063119434
56715,0,0.10891982
56716,0,0.10023824
56717,0,0.45610622
56718,1,0.81265646
56719,0,0.260283
56720,1,0.9627234
56721,0,0.32136074
56722,1,0.8619245
56723,0,0.15154098
56724,0,0.0061687664
56725,0,0.07935396
56726,0,0.4912175
56727,0,0.2667646
56728,1,0.7442555
56729,0,0.0084637925
56730,0,0.012448106
56731,0,0.01173836
56732,1,0.844897
56733,0,0.006953775
56734,0,0.16105965
56735,0,0.41080838
56736,0,7.4786435e-06
56737,0,0.4862682
56738,0,0.12939326
56739,1,0.82847035
56740,0,0.3130967
56741,0,0.042698413
56742,0,0.27357718
56743,0,0.23193859
56744,0,0.24404515
56745,1,0.5833844
56746,0,0.13654779
56747,0,0.048687063
56748,0,0.029928915
56749,0,0.22449401
56750,0,0.09469375
56751,0,0.2265532
56752,0,0.042777117
56753,0,0.49169967
56754,0,0.48052096
56755,1,0.6636855
56756,1,0.59671235
56757,1,0.8127692
56758,0,0.4383144
56759,1,0.8272592
56760,0,0.39268836
56761,0,0.16860045
56762,0,0.1028218
56763,0,0.23232774
56764,1,0.92462635
56765,0,0.21151021
56766,0,0.079234436
56767,0,0.16347726
56768,0,0.114667006
56769,1,0.6385165
56770,1,0.7287924
56771,1,0.74031526
56772,0,0.4941334
56773,1,0.6080495
56774,0,0.08796962
56775,0,0.43061203
56776,1,0.89420944
56777,0,0.28062198
56778,0,0.039461125
56779,0,0.26575595
56780,1,0.7446454
56781,1,0.5644298
56782,0,0.09092911
56783,1,0.6540763
56784,1,0.7105081
56785,0,0.11161036
56786,0,0.030350061
56787,0,0.10291337
56788,0,0.082047604
56789,1,0.9110886
56790,0,0.2919614
56791,1,0.5237743
56792,0,0.054717664
56793,1,0.7247823
56794,0,0.48167816
56795,0,0.07536383
56796,1,0.54827994
56797,0,0.30098945
56798,0,0.46661383
56799,0,0.020784382
56800,0,0.06434118
56801,1,0.7541342
56802,0,0.013740124
56803,1,0.83298343
56804,0,0.46826977
56805,0,0.368681
56806,1,0.8714097
56807,1,0.7024273
56808,0,0.4222097
56809,1,0.71374625
56810,0,0.030606262
56811,0,0.11424654
56812,1,0.8821012
56813,0,0.36631384
56814,1,0.8095508
56815,0,0.33191067
56816,1,0.8804502
56817,0,0.0625085
56818,0,0.16107698
56819,0,0.17684396
56820,0,0.0025416478
56821,0,0.020140735
56822,1,0.6774395
56823,1,0.6139915
56824,0,0.46515796
56825,1,0.9243706
56826,1,0.7003362
56827,0,0.015442492
56828,0,0.2198388
56829,1,0.62549037
56830,0,0.22112626
56831,0,0.0057739606
56832,1,0.83773637
56833,0,0.06833612
56834,0,0.43666282
56835,0,0.23073328
56836,0,0.020267667
56837,1,0.83064866
56838,0,0.19462773
56839,1,0.54706675
56840,0,0.40164804
56841,0,0.037717395
56842,1,0.55712664
56843,0,3.0493288e-07
56844,0,0.06303521
56845,0,0.21404092
56846,0,0.011404262
56847,0,0.241099
56848,1,0.7340707
56849,0,0.21655548
56850,0,0.11366208
56851,0,0.090954095
56852,0,0.2818969
56853,1,0.6104788
56854,1,0.78979784
56855,0,0.19665562
56856,0,0.20341125
56857,0,0.39985853
56858,1,0.53459156
56859,1,0.7929329
56860,0,0.1469753
56861,1,0.52858555
56862,1,0.72898877
56863,1,0.6522882
56864,0,0.41720593
56865,0,0.097413726
56866,0,0.31286964
56867,0,0.26445338
56868,1,0.8653717
56869,1,0.57425064
56870,0,0.41098544
56871,1,0.8869203
56872,0,0.23588651
56873,0,0.08000932
56874,0,0.37943456
56875,0,0.002763017
56876,1,0.8325726
56877,0,0.31056657
56878,1,0.7405323
56879,0,0.009788599
56880,0,0.12210788
56881,0,0.02799998
56882,1,0.7628808
56883,0,0.0039980845
56884,1,0.7900732
56885,0,0.080237
56886,0,0.16566825
56887,0,0.26199543
56888,1,0.8914493
56889,0,0.069912724
56890,0,0.22842763
56891,0,0.11090214
56892,0,0.03254541
56893,0,0.36337727
56894,0,0.0010057575
56895,1,0.8113028
56896,0,0.1434984
56897,0,0.03880705
56898,0,0.1064234
56899,0,0.008380219
56900,1,0.6172753
56901,0,0.36597547
56902,1,0.5094019
56903,0,0.18244112
56904,0,0.49947545
56905,1,0.75515807
56906,0,0.30582625
56907,1,0.80838495
56908,0,0.08011554
56909,1,0.80124396
56910,0,0.27512333
56911,1,0.7905948
56912,0,0.10131447
56913,0,0.37437844
56914,0,0.17199287
56915,0,0.1652281
56916,0,0.20469382
56917,1,0.9319929
56918,0,0.028383648
56919,0,0.008218761
56920,0,0.18833157
56921,1,0.62083125
56922,0,0.46302316
56923,0,0.04106289
56924,1,0.70988095
56925,0,0.0069974503
56926,0,0.011911418
56927,1,0.8952278
56928,0,0.06150241
56929,0,0.20988818
56930,0,4.0914988e-10
56931,0,0.005920915
56932,1,0.7053137
56933,1,0.77125096
56934,1,0.8892115
56935,1,0.9740367
56936,1,0.7805133
56937,1,0.9222499
56938,1,0.5217966
56939,1,0.73623866
56940,1,0.8592075
56941,1,0.6791284
56942,0,0.36452308
56943,1,0.67623496
56944,0,0.15211926
56945,0,1.4088864e-31
56946,0,0.21182154
56947,0,0.13747734
56948,1,0.5127978
56949,1,0.65824556
56950,0,0.33347175
56951,0,0.052473765
56952,0,0.23140092
56953,0,0.026552517
56954,0,0.019042313
56955,0,0.031763896
56956,0,0.031652257
56957,0,0.24040057
56958,1,0.68321514
56959,0,0.117639706
56960,1,0.5834369
56961,0,0.026536252
56962,0,0.2548403
56963,0,0.040533748
56964,1,0.54632026
56965,0,0.40539545
56966,1,0.5585679
56967,0,0.14274116
56968,1,0.7298701
56969,0,0.19857162
56970,1,0.73158956
56971,1,0.87932956
56972,0,0.40629444
56973,1,0.7428208
56974,0,0.00014239097
56975,1,0.54659647
56976,1,0.90530807
56977,0,0.1595406
56978,0,0.42404518
56979,0,0.1346327
56980,0,0.023427835
56981,0,0.117875636
56982,0,0.06830119
56983,0,0.054447364
56984,0,0.024391677
56985,0,0.35225827
56986,0,0.050297894
56987,0,0.22107494
56988,0,0.003541009
56989,1,0.84230036
56990,1,0.8193519
56991,0,0.1513432
56992,1,0.5899697
56993,1,0.5765815
56994,0,0.23861007
56995,0,0.47993484
56996,0,0.09837855
56997,1,0.65536344
56998,0,0.44142658
56999,1,0.64518386
57000,1,0.8659319
57001,0,0.074673414
57002,0,0.26529095
57003,1,0.727379
57004,0,0.49284616
57005,0,0.044898577
57006,1,0.6545425
57007,1,0.6870796
57008,0,2.8087017e-05
57009,0,0.3799365
57010,0,0.15616967
57011,0,0.033499528
57012,1,0.6064953
57013,0,0.3599647
57014,0,0.26572537
57015,0,0.011431561
57016,1,0.70445424
57017,0,0.031733524
57018,1,0.80133814
57019,0,0.16518399
57020,1,0.55020905
57021,1,0.6314919
57022,0,0.39295968
57023,1,0.6545405
57024,1,0.6712835
57025,1,0.7538285
57026,1,0.6874668
57027,1,0.81150097
57028,0,0.20645438
57029,0,0.4856506
57030,0,0.20087858
57031,0,0.44581676
57032,0,0.07135491
57033,0,0.08613227
57034,0,0.1353275
57035,0,0.13253585
57036,0,0.065642
57037,1,0.64907837
57038,0,0.014157518
57039,0,0.1955011
57040,1,0.63947386
57041,1,0.821684
57042,0,0.14784418
57043,0,0.18995968
57044,0,0.030630874
57045,0,0.24026208
57046,1,0.9408844
57047,0,0.033317246
57048,0,0.121771306
57049,1,0.7772243
57050,1,0.58477354
57051,0,0.1842719
57052,0,0.25140762
57053,1,0.52135235
57054,0,0.070272475
57055,1,0.85547984
57056,0,0.08381082
57057,1,0.78128576
57058,1,0.5164972
57059,1,0.6061429
57060,1,0.8790957
57061,0,0.4242349
57062,0,0.0007751126
57063,0,0.13677739
57064,0,0.17716056
57065,0,0.40437254
57066,1,0.5550279
57067,1,0.5616256
57068,1,0.84083337
57069,0,0.24175537
57070,0,0.22099002
57071,0,0.24584955
57072,0,0.13651425
57073,1,0.57028353
57074,0,0.23333374
57075,1,0.84864086
57076,0,0.3810886
57077,0,0.028700996
57078,1,0.6908516
57079,0,0.008697116
57080,0,0.11777227
57081,1,0.78771645
57082,1,0.7318782
57083,0,0.10914687
57084,0,0.20140183
57085,0,0.24071486
57086,0,0.4584964
57087,1,0.7646995
57088,0,0.15740627
57089,0,0.09420879
57090,1,0.8924699
57091,0,1.8267826e-07
57092,1,0.87911266
57093,0,0.061157666
57094,0,0.03503361
57095,1,0.5474363
57096,1,0.531872
57097,0,0.35677105
57098,0,0.018502604
57099,1,0.7729518
57100,1,0.8914531
57101,0,0.07968978
57102,0,0.09871275
57103,1,0.92326254
57104,1,0.5830794
57105,1,0.6491561
57106,0,0.15453096
57107,0,0.06674113
57108,0,0.003897032
57109,0,0.23733318
57110,0,0.42164922
57111,1,0.9330038
57112,0,0.25010726
57113,1,0.5534287
57114,1,0.8607665
57115,1,0.7464264
57116,0,0.00056115026
57117,0,0.035390157
57118,0,0.20469217
57119,0,0.44434097
57120,1,0.7357942
57121,0,0.01650683
57122,0,0.030213172
57123,0,4.3653203e-05
57124,0,0.008876065
57125,1,0.8218128
57126,0,0.078176916
57127,0,0.07259098
57128,0,0.012740504
57129,0,0.35999185
57130,0,0.36888203
57131,1,0.6112789
57132,0,0.12784497
57133,1,0.70089734
57134,0,0.4806922
57135,0,0.14131169
57136,0,0.053350348
57137,0,0.00021541824
57138,0,0.077404976
57139,0,0.06550778
57140,1,0.7495116
57141,0,0.2754805
57142,1,0.6181815
57143,0,0.001647085
57144,1,0.84457445
57145,1,0.6470023
57146,0,0.44322312
57147,0,9.060606e-05
57148,0,0.47472498
57149,0,0.49441907
57150,1,0.6777315
57151,0,0.07829217
57152,0,0.42314622
57153,0,0.4963868
57154,0,0.073622346
57155,1,0.8510344
57156,0,0.20660365
57157,1,0.622478
57158,0,0.30828837
57159,0,0.27838984
57160,1,0.652658
57161,1,0.84550023
57162,0,0.258418
57163,0,0.3293822
57164,0,0.09578446
57165,0,0.01565693
57166,0,0.16964327
57167,0,0.07533061
57168,0,0.225226
57169,1,0.5439021
57170,0,0.2125104
57171,0,0.038016614
57172,1,0.75986665
57173,0,0.4048773
57174,1,0.5733503
57175,1,0.97126424
57176,1,0.7815363
57177,0,0.42571154
57178,0,0.4281927
57179,0,0.27274793
57180,1,0.7376196
57181,0,0.20976453
57182,1,0.8889094
57183,0,0.21384937
57184,0,0.058982067
57185,0,0.06601511
57186,1,0.69393456
57187,0,0.05626485
57188,0,4.3512327e-06
57189,0,0.3397537
57190,0,0.4337044
57191,0,0.023771275
57192,1,0.7490187
57193,1,0.90037954
57194,1,0.57219195
57195,0,0.34997544
57196,1,0.66668963
57197,0,0.13977475
57198,0,0.46971375
57199,1,0.94640267
57200,1,0.63902
57201,0,0.08146511
57202,1,0.8960121
57203,1,0.6946367
57204,0,0.08490614
57205,0,0.082155414
57206,1,0.81420666
57207,0,0.26216236
57208,1,0.61459106
57209,0,0.03011032
57210,0,0.06290479
57211,0,0.18246788
57212,1,0.730412
57213,0,0.11544148
57214,1,0.78035986
57215,0,0.38961005
57216,1,0.66391766
57217,0,0.086351894
57218,0,0.061435122
57219,0,0.22771984
57220,1,0.52624255
57221,0,0.14209837
57222,0,0.18120874
57223,1,0.68564224
57224,0,0.049665265
57225,0,0.0013947084
57226,1,0.8343478
57227,0,0.20802833
57228,0,0.18321787
57229,1,0.520784
57230,1,0.56101453
57231,1,0.56641805
57232,0,0.03772224
57233,0,0.35642925
57234,0,0.10078878
57235,1,0.7251177
57236,0,0.065517135
57237,0,0.059094906
57238,0,0.41534865
57239,0,0.2550338
57240,0,0.0016668934
57241,1,0.6838611
57242,0,0.3388715
57243,1,0.6838085
57244,0,0.116339855
57245,1,0.9165777
57246,0,0.29943034
57247,0,0.062327944
57248,0,0.48803723
57249,0,0.07915908
57250,1,0.77359015
57251,1,0.5979353
57252,1,0.63675314
57253,0,0.074432656
57254,1,0.9157485
57255,0,0.16875131
57256,0,0.023812234
57257,0,0.031360626
57258,1,0.60484356
57259,1,0.50224274
57260,1,0.7166852
57261,0,0.04546962
57262,1,0.6536636
57263,1,0.6504743
57264,1,0.85427344
57265,1,0.9427447
57266,1,0.7111654
57267,0,0.012036977
57268,1,0.8672019
57269,1,0.71951777
57270,1,0.8726884
57271,0,0.34373918
57272,0,0.007524474
57273,0,0.39360225
57274,1,0.7642999
57275,0,0.102579124
57276,0,0.01295422
57277,0,0.08342669
57278,0,0.12256773
57279,1,0.8231935
57280,0,0.14830098
57281,0,0.16214721
57282,0,0.11386832
57283,1,0.7883296
57284,0,0.06692575
57285,0,0.4115832
57286,1,0.5684862
57287,1,0.8271964
57288,0,0.021645201
57289,1,0.6763405
57290,0,0.4591757
57291,1,0.9003937
57292,0,0.37609908
57293,0,0.15359566
57294,0,0.111566864
57295,1,0.519204
57296,1,0.53484255
57297,0,0.16047245
57298,0,0.06422857
57299,1,0.76254123
57300,0,1.8559043e-11
57301,0,0.0789685
57302,0,0.29283088
57303,0,0.00020309015
57304,0,0.08424062
57305,0,0.060598817
57306,0,0.17051595
57307,0,0.38758364
57308,1,0.7098019
57309,0,0.3623892
57310,0,0.1086886
57311,0,0.2277772
57312,0,8.322927e-09
57313,0,0.032640807
57314,1,0.6220106
57315,0,0.22724049
57316,0,0.21867979
57317,0,0.22159125
57318,0,0.19993323
57319,1,0.69340783
57320,0,0.075019285
57321,1,0.8568818
57322,0,0.19443522
57323,1,0.93758357
57324,1,0.8283815
57325,1,0.88054174
57326,0,0.27783725
57327,1,0.9537613
57328,0,0.30213922
57329,0,0.061848804
57330,0,0.47569692
57331,0,0.22053787
57332,0,0.018790916
57333,0,0.10404736
57334,1,0.6747674
57335,1,0.8869063
57336,0,0.04751856
57337,0,0.47261238
57338,0,0.28394148
57339,0,0.024461327
57340,1,0.6187781
57341,0,0.07192995
57342,0,0.055889077
57343,0,1.7247922e-27
57344,0,0.37624586
57345,1,0.6916311
57346,0,0.42835084
57347,1,0.8784456
57348,1,0.6475011
57349,0,0.031440474
57350,1,0.84044135
57351,0,0.03909565
57352,0,0.35076955
57353,0,0.47014245
57354,0,0.10674359
57355,1,0.75368214
57356,0,0.17629072
57357,0,0.22106756
57358,1,0.6975122
57359,0,7.0828467e-15
57360,0,2.1531574e-07
57361,1,0.641142
57362,0,0.19167453
57363,0,0.27833086
57364,0,0.09354596
57365,0,0.16257149
57366,1,0.6533444
57367,1,0.767695
57368,1,0.7425829
57369,1,0.95665693
57370,1,0.62079006
57371,1,0.90533614
57372,0,0.011330872
57373,1,0.7822085
57374,0,0.068226494
57375,0,0.045516662
57376,0,0.40436536
57377,0,3.823327e-05
57378,0,0.14765444
57379,1,0.6624529
57380,0,0.007945489
57381,0,0.2056173
57382,0,0.12963852
57383,1,0.77381176
57384,1,0.7135644
57385,0,0.42509675
57386,1,0.8450571
57387,0,0.3899672
57388,0,0.46731776
57389,1,0.67408603
57390,0,0.019535998
57391,0,0.0004454566
57392,0,0.02821673
57393,0,2.0440582e-05
57394,1,0.55552375
57395,1,0.68286544
57396,0,0.29661652
57397,1,0.6742117
57398,0,0.11209335
57399,0,0.05822192
57400,0,0.19542345
57401,0,0.08297484
57402,1,0.86397356
57403,1,0.65840095
57404,1,0.63285875
57405,0,0.23527865
57406,1,0.641252
57407,0,0.36739233
57408,1,0.52902234
57409,0,0.1701413
57410,0,0.23214643
57411,0,0.14216408
57412,1,0.9153386
57413,0,1.3812336e-19
57414,0,0.09213314
57415,1,0.9682506
57416,0,0.28356203
57417,0,3.4725185e-16
57418,0,0.23746093
57419,0,0.09083873
57420,1,0.5927508
57421,0,0.20744342
57422,0,0.40384826
57423,0,0.19519238
57424,1,0.6576131
57425,0,0.45075548
57426,0,0.075005546
57427,1,0.84088695
57428,0,0.4587748
57429,1,0.6863048
57430,1,0.57279295
57431,1,0.8916862
57432,1,0.5107908
57433,1,0.7875935
57434,0,0.0754094
57435,1,0.89406997
57436,1,0.7363031
57437,0,0.021852342
57438,0,0.0392886
57439,1,0.66146636
57440,1,0.5407443
57441,0,0.24272206
57442,1,0.7735946
57443,0,0.20595945
57444,0,0.26645184
57445,0,0.25715342
57446,1,0.83640414
57447,1,0.5246259
57448,0,0.48281977
57449,0,0.4638807
57450,0,0.11861461
57451,0,0.19855219
57452,0,0.0056274626
57453,1,0.6522334
57454,0,0.3884442
57455,0,0.03188674
57456,0,0.18614034
57457,0,0.15108863
57458,0,0.25439468
57459,0,0.2402774
57460,1,0.69963837
57461,0,0.048747305
57462,0,0.39396057
57463,0,0.29637244
57464,1,0.77357906
57465,0,0.014215361
57466,0,0.20032981
57467,0,2.173796e-07
57468,1,0.85221696
57469,1,0.70514166
57470,0,0.41495252
57471,0,0.0003567551
57472,0,0.4742618
57473,0,0.17189111
57474,1,0.6185539
57475,1,0.75351816
57476,0,0.199431
57477,0,0.12255389
57478,0,0.00054875354
57479,0,0.16738378
57480,1,0.6801405
57481,1,0.78645504
57482,0,0.030790744
57483,1,0.8574514
57484,1,0.7811594
57485,0,0.11219985
57486,0,0.028010702
57487,0,0.2065685
57488,1,0.8975817
57489,1,0.86147994
57490,0,0.14153244
57491,0,0.004059367
57492,1,0.90156865
57493,1,0.81503385
57494,0,0.13035972
57495,0,0.0054042265
57496,1,0.9183113
57497,0,0.11270413
57498,0,0.30950075
57499,1,0.8725596
57500,0,0.2739139
57501,0,0.10366566
57502,0,0.003522804
57503,0,0.02509645
57504,1,0.8970273
57505,0,0.07619014
57506,0,0.21763594
57507,1,0.71865994
57508,0,0.046846278
57509,0,0.43421885
57510,0,0.23747127
57511,0,0.16250342
57512,1,0.93657976
57513,1,0.7311639
57514,0,0.21365727
57515,0,0.03876797
57516,0,0.22719157
57517,0,0.49263254
57518,0,0.14960735
57519,0,0.38602906
57520,0,0.4403712
57521,0,0.21593858
57522,1,0.85782236
57523,1,0.55740005
57524,0,0.13382888
57525,0,0.03837415
57526,1,0.76645005
57527,1,0.52188784
57528,0,0.030336184
57529,1,0.7849679
57530,0,0.011220337
57531,0,1.825298e-12
57532,1,0.69604826
57533,0,1.0184783e-13
57534,0,0.2950542
57535,1,0.8760575
57536,0,0.024901161
57537,1,0.5504143
57538,1,0.5176034
57539,1,0.72507614
57540,1,0.9424267
57541,1,0.7344682
57542,0,0.08775768
57543,0,0.055834994
57544,0,0.050198786
57545,0,0.01045925
57546,0,0.49594882
57547,0,0.22381207
57548,0,0.007352394
57549,0,0.34696707
57550,1,0.79345584
57551,0,0.0010367517
57552,1,0.5257504
57553,1,0.73874134
57554,0,0.46104416
57555,0,0.041388433
57556,1,0.79266304
57557,0,0.13733134
57558,1,0.69354963
57559,1,0.6362077
57560,1,0.79142064
57561,1,0.5894493
57562,0,0.46253797
57563,0,0.13623236
57564,1,0.80919224
57565,0,0.008393747
57566,0,0.028533768
57567,0,0.06391058
57568,0,0.08825376
57569,1,0.6423739
57570,1,0.68186843
57571,1,0.7473338
57572,0,0.07122046
57573,0,0.19136983
57574,1,0.55074275
57575,1,0.75176364
57576,1,0.89290994
57577,0,0.43808934
57578,0,0.046853174
57579,0,0.21075198
57580,0,0.19605982
57581,1,0.606352
57582,0,0.04985506
57583,0,0.005892015
57584,0,0.15579884
57585,0,0.010807432
57586,0,0.2644644
57587,0,0.01292001
57588,0,0.25560564
57589,1,0.71522796
57590,0,0.24356104
57591,1,0.876259
57592,1,0.8624587
57593,0,2.1182908e-05
57594,1,0.5424618
57595,1,0.8203467
57596,0,0.22103944
57597,1,0.5617303
57598,0,0.32669052
57599,0,0.1014823
57600,1,0.793541
57601,1,0.6508269
57602,0,0.27664226
57603,0,0.18209715
57604,0,0.3390315
57605,0,0.11950143
57606,0,0.14108582
57607,0,0.13817711
57608,0,0.20914803
57609,0,0.13045906
57610,0,0.21459614
57611,0,0.3070445
57612,0,0.0015731303
57613,1,0.6923036
57614,0,0.1095994
57615,0,0.21206926
57616,0,0.16923185
57617,1,0.7143689
57618,1,0.5689225
57619,1,0.8923205
57620,1,0.9232724
57621,0,0.043581124
57622,1,0.8558657
57623,0,0.06718
57624,0,0.035810556
57625,1,0.5498288
57626,1,0.6093994
57627,0,0.17676172
57628,1,0.64028674
57629,0,0.13015974
57630,0,0.38526252
57631,1,0.70392627
57632,1,0.8385096
57633,0,0.12767777
57634,0,0.0063105426
57635,0,0.28322428
57636,1,0.53734773
57637,1,0.7227551
57638,0,0.22649379
57639,0,0.093828924
57640,0,0.119241536
57641,1,0.6537289
57642,1,0.60723966
57643,0,1.1006357e-05
57644,0,0.073690705
57645,0,0.01524137
57646,1,0.8131133
57647,0,0.48967278
57648,1,0.52938485
57649,1,0.8368266
57650,0,0.0062473277
57651,0,0.3438709
57652,1,0.67092794
57653,1,0.90391743
57654,0,0.059358496
57655,0,0.0023278166
57656,0,0.3475896
57657,1,0.8837469
57658,0,0.3465483
57659,0,0.49525973
57660,0,0.20584166
57661,1,0.88626224
57662,1,0.76434475
57663,0,0.34889704
57664,1,0.52258885
57665,0,0.035074092
57666,0,0.21983653
57667,1,0.87214726
57668,0,0.24613751
57669,0,0.20888905
57670,0,0.37657347
57671,1,0.8511956
57672,0,0.10339441
57673,1,0.6153404
57674,0,0.28939107
57675,0,0.34931865
57676,0,0.43901676
57677,1,0.77124196
57678,0,0.23889427
57679,0,0.34397975
57680,0,3.5196233e-08
57681,0,0.34683615
57682,1,0.8615402
57683,0,0.08097421
57684,1,0.88219726
57685,0,0.09323727
57686,0,0.03368115
57687,0,0.00018036169
57688,0,0.011617319
57689,0,2.3401437e-06
57690,1,0.6940038
57691,1,0.6371799
57692,1,0.7446288
57693,0,0.09350318
57694,0,0.030277425
57695,0,0.44753727
57696,0,0.28209686
57697,0,0.078093134
57698,0,0.021860166
57699,1,0.55719674
57700,1,0.793187
57701,0,0.43542513
57702,0,0.01303166
57703,1,0.76739484
57704,0,0.16826484
57705,1,0.7477428
57706,0,0.2179549
57707,1,0.55258673
57708,1,0.59816563
57709,1,0.56425536
57710,0,0.22417141
57711,0,1.1932805e-05
57712,0,0.3323111
57713,0,0.20242882
57714,0,0.43945298
57715,1,0.8589613
57716,0,0.12393464
57717,0,0.12757155
57718,1,0.6622316
57719,0,0.2697648
57720,1,0.6762244
57721,0,0.30943343
57722,0,0.0053882515
57723,0,0.23125608
57724,0,0.06953878
57725,1,0.9103684
57726,0,0.33963352
57727,0,0.48535213
57728,0,0.336436
57729,1,0.77931005
57730,1,0.84729475
57731,1,0.675545
57732,0,0.48578092
57733,0,0.48533455
57734,0,0.07664498
57735,0,0.008142659
57736,0,0.4848082
57737,1,0.60868037
57738,1,0.7985525
57739,0,0.33689493
57740,0,0.41814587
57741,0,0.24480408
57742,1,0.83836544
57743,0,0.4694162
57744,0,0.48329222
57745,1,0.8109668
57746,0,0.3828066
57747,0,0.20012048
57748,1,0.6677418
57749,1,0.5857692
57750,1,0.6432998
57751,1,0.8289863
57752,0,0.4455208
57753,1,0.61266685
57754,1,0.61436087
57755,0,0.010934187
57756,0,0.3205782
57757,1,0.50620604
57758,1,0.74128926
57759,0,0.36561
57760,1,0.6415035
57761,0,0.1642598
57762,1,0.81038475
57763,1,0.503665
57764,0,0.05627424
57765,0,0.23668063
57766,0,0.09282405
57767,0,0.42396027
57768,1,0.5401486
57769,1,0.89063513
57770,0,0.18231526
57771,0,0.44295442
57772,0,0.11050897
57773,0,0.08743413
57774,0,0.32217845
57775,0,0.04799164
57776,0,0.21770015
57777,0,0.22911535
57778,0,0.20122531
57779,1,0.65300715
57780,1,0.607721
57781,0,0.17355546
57782,1,0.669374
57783,1,0.630915
57784,0,0.24266417
57785,1,0.9031319
57786,1,0.8702339
57787,0,0.05881259
57788,0,0.0065257787
57789,1,0.84116006
57790,0,0.04509382
57791,1,0.5512598
57792,0,0.016840579
57793,0,0.18843184
57794,1,0.5451934
57795,0,0.17200445
57796,0,0.25350222
57797,1,0.6383957
57798,0,0.08861463
57799,0,0.31650174
57800,0,0.27988753
57801,1,0.73612195
57802,0,0.42469627
57803,0,0.32773408
57804,0,0.2221013
57805,0,0.12146747
57806,0,0.04988154
57807,1,0.7899247
57808,0,0.01027843
57809,0,0.0036052726
57810,0,0.1636908
57811,0,0.32792833
57812,1,0.8170011
57813,0,4.6415935e-05
57814,1,0.64867675
57815,0,0.2744181
57816,0,0.3053767
57817,0,0.148277
57818,0,0.0109266965
57819,1,0.7969796
57820,0,0.30873796
57821,0,0.0011319678
57822,1,0.5353821
57823,0,0.26900712
57824,0,0.36495236
57825,0,0.23061009
57826,1,0.8014087
57827,0,0.071049325
57828,1,0.77832186
57829,0,0.112904966
57830,0,0.0012387544
57831,0,0.4216149
57832,1,0.5356748
57833,0,0.2304492
57834,0,0.28191495
57835,1,0.80182093
57836,0,0.31296194
57837,0,0.19936942
57838,0,0.009562645
57839,1,0.82088834
57840,0,0.123476565
57841,1,0.73124576
57842,1,0.5946574
57843,0,0.0047547533
57844,0,0.19115664
57845,0,0.36333463
57846,0,0.48687482
57847,0,0.040522248
57848,1,0.5656105
57849,1,0.72978073
57850,0,0.3153854
57851,1,0.68759304
57852,1,0.5973718
57853,1,0.87893414
57854,1,0.58333063
57855,0,0.015650434
57856,0,0.26694927
57857,1,0.8338449
57858,1,0.5463196
57859,0,0.4652118
57860,1,0.6868957
57861,0,0.29802957
57862,0,0.07468633
57863,0,0.018135216
57864,0,0.27664277
57865,1,0.7382386
57866,0,0.37828436
57867,0,0.024305245
57868,1,0.6028376
57869,1,0.91560805
57870,0,0.08657027
57871,1,0.5907394
57872,0,0.21823819
57873,0,0.15149285
57874,0,0.0939367
57875,0,0.034005456
57876,0,0.48954022
57877,0,4.603976e-15
57878,0,0.49266034
57879,0,0.47738862
57880,0,0.47815064
57881,1,0.8658738
57882,0,0.25229502
57883,1,0.7663412
57884,0,0.067906655
57885,1,0.79489875
57886,0,0.4383111
57887,1,0.9333995
57888,0,0.10040363
57889,0,0.041635204
57890,0,0.05093506
57891,0,0.15245585
57892,0,0.24941017
57893,0,0.4203932
57894,0,0.20238034
57895,1,0.6905292
57896,0,0.18434964
57897,0,0.28098598
57898,0,0.23449937
57899,0,0.036937166
57900,1,0.828097
57901,0,0.21911846
57902,1,0.6497841
57903,0,0.05549233
57904,1,0.57376
57905,1,0.8454708
57906,0,0.0500741
57907,1,0.60312027
57908,0,0.0041308813
57909,0,0.34218603
57910,0,0.12350127
57911,1,0.69885933
57912,0,0.107843615
57913,1,0.6637553
57914,0,0.48254946
57915,0,0.08874602
57916,1,0.7201893
57917,0,0.482074
57918,0,0.1133179
57919,0,0.36654338
57920,1,0.76861453
57921,1,0.79856753
57922,0,0.33476442
57923,1,0.5850158
57924,0,0.47366828
57925,1,0.9067608
57926,0,0.37144697
57927,0,0.017218957
57928,0,0.35869363
57929,0,0.042825956
57930,1,0.6879648
57931,0,0.040307127
57932,1,0.66083235
57933,0,0.11248242
57934,1,0.9291725
57935,1,0.50666445
57936,0,0.014192514
57937,0,0.03179861
57938,1,0.72991663
57939,1,0.7787323
57940,0,0.3836563
57941,0,0.39450702
57942,0,0.22701466
57943,0,0.24589059
57944,1,0.6752176
57945,0,0.017319893
57946,1,0.67920184
57947,0,0.18720138
57948,0,0.18559974
57949,0,0.15925226
57950,0,0.16895384
57951,0,0.39079773
57952,0,0.32582155
57953,0,0.001019011
